province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
河南,410000,63065128401bb3ff,Sedan,2016,1,4592,3791,11,3702
浙江,330000,63065128401bb3ff,Sedan,2016,1,3120,2982,11,3702
湖北,420000,63065128401bb3ff,Sedan,2016,1,2590,1582,11,3702
湖南,430000,63065128401bb3ff,Sedan,2016,1,2791,1436,11,3702
福建,350000,63065128401bb3ff,Sedan,2016,1,1609,1080,11,3702
辽宁,210000,63065128401bb3ff,Sedan,2016,1,916,849,11,3702
重庆,500000,63065128401bb3ff,Sedan,2016,1,1039,764,11,3702
陕西,610000,63065128401bb3ff,Sedan,2016,1,1658,1396,11,3702
黑龙江,230000,63065128401bb3ff,Sedan,2016,1,399,594,11,3702
上海,310000,ea489c253676aafc,Sedan,2016,1,968,1200,61,1111
云南,530000,ea489c253676aafc,Sedan,2016,1,612,645,61,1111
内蒙古,150000,ea489c253676aafc,Sedan,2016,1,712,631,61,1111
北京,110000,ea489c253676aafc,Sedan,2016,1,529,1706,61,1111
四川,510000,ea489c253676aafc,Sedan,2016,1,1515,1618,61,1111
安徽,340000,ea489c253676aafc,Sedan,2016,1,1394,907,61,1111
山东,370000,ea489c253676aafc,Sedan,2016,1,5127,3489,61,1111
山西,140000,ea489c253676aafc,Sedan,2016,1,2427,1517,61,1111
广东,440000,ea489c253676aafc,Sedan,2016,1,467,2020,61,1111
广西,450000,ea489c253676aafc,Sedan,2016,1,403,334,61,1111
江苏,320000,ea489c253676aafc,Sedan,2016,1,1366,2076,61,1111
江西,360000,ea489c253676aafc,Sedan,2016,1,955,502,61,1111
河北,130000,ea489c253676aafc,Sedan,2016,1,4674,3377,61,1111
河南,410000,ea489c253676aafc,Sedan,2016,1,2819,2522,61,1111
浙江,330000,ea489c253676aafc,Sedan,2016,1,1400,1671,61,1111
湖北,420000,ea489c253676aafc,Sedan,2016,1,677,757,61,1111
湖南,430000,ea489c253676aafc,Sedan,2016,1,1213,593,61,1111
福建,350000,ea489c253676aafc,Sedan,2016,1,500,540,61,1111
辽宁,210000,ea489c253676aafc,Sedan,2016,1,790,1053,61,1111
重庆,500000,ea489c253676aafc,Sedan,2016,1,587,450,61,1111
陕西,610000,ea489c253676aafc,Sedan,2016,1,916,1172,61,1111
黑龙江,230000,ea489c253676aafc,Sedan,2016,1,447,638,61,1111
上海,310000,cd5841d44fd7625e,Sedan,2016,1,317,1101,11,852
云南,530000,cd5841d44fd7625e,Sedan,2016,1,523,982,11,852
内蒙古,150000,cd5841d44fd7625e,Sedan,2016,1,445,851,11,852
北京,110000,cd5841d44fd7625e,Sedan,2016,1,1279,1767,11,852
四川,510000,cd5841d44fd7625e,Sedan,2016,1,985,2613,11,852
安徽,340000,cd5841d44fd7625e,Sedan,2016,1,594,1366,11,852
山东,370000,cd5841d44fd7625e,Sedan,2016,1,1527,2789,11,852
山西,140000,cd5841d44fd7625e,Sedan,2016,1,453,930,11,852
广东,440000,cd5841d44fd7625e,Sedan,2016,1,752,2476,11,852
广西,450000,cd5841d44fd7625e,Sedan,2016,1,211,538,11,852
江苏,320000,cd5841d44fd7625e,Sedan,2016,1,1523,3042,11,852
江西,360000,cd5841d44fd7625e,Sedan,2016,1,379,745,11,852
河北,130000,cd5841d44fd7625e,Sedan,2016,1,1612,2774,11,852
河南,410000,cd5841d44fd7625e,Sedan,2016,1,1352,2905,11,852
浙江,330000,cd5841d44fd7625e,Sedan,2016,1,764,2333,11,852
湖北,420000,cd5841d44fd7625e,Sedan,2016,1,493,1162,11,852
湖南,430000,cd5841d44fd7625e,Sedan,2016,1,508,982,11,852
福建,350000,cd5841d44fd7625e,Sedan,2016,1,492,894,11,852
辽宁,210000,cd5841d44fd7625e,Sedan,2016,1,638,1110,11,852
重庆,500000,cd5841d44fd7625e,Sedan,2016,1,313,575,11,852
陕西,610000,cd5841d44fd7625e,Sedan,2016,1,491,1174,11,852
黑龙江,230000,cd5841d44fd7625e,Sedan,2016,1,789,1107,11,852
上海,310000,b25c4e2e3856af22,SUV,2016,1,1571,3964,70,1177
云南,530000,b25c4e2e3856af22,SUV,2016,1,844,1794,70,1177
内蒙古,150000,b25c4e2e3856af22,SUV,2016,1,349,1381,70,1177
北京,110000,b25c4e2e3856af22,SUV,2016,1,1075,4583,70,1177
四川,510000,b25c4e2e3856af22,SUV,2016,1,1631,5442,70,1177
安徽,340000,b25c4e2e3856af22,SUV,2016,1,1305,2498,70,1177
山东,370000,b25c4e2e3856af22,SUV,2016,1,1420,6456,70,1177
山西,140000,b25c4e2e3856af22,SUV,2016,1,469,2156,70,1177
广东,440000,b25c4e2e3856af22,SUV,2016,1,2185,6346,70,1177
广西,450000,b25c4e2e3856af22,SUV,2016,1,412,981,70,1177
江苏,320000,b25c4e2e3856af22,SUV,2016,1,2303,6359,70,1177
江西,360000,b25c4e2e3856af22,SUV,2016,1,1219,1820,70,1177
河北,130000,b25c4e2e3856af22,SUV,2016,1,1075,5345,70,1177
河南,410000,b25c4e2e3856af22,SUV,2016,1,1463,5707,70,1177
浙江,330000,b25c4e2e3856af22,SUV,2016,1,3182,6133,70,1177
湖北,420000,b25c4e2e3856af22,SUV,2016,1,1269,2969,70,1177
湖南,430000,b25c4e2e3856af22,SUV,2016,1,1418,2466,70,1177
福建,350000,b25c4e2e3856af22,SUV,2016,1,1432,2259,70,1177
辽宁,210000,b25c4e2e3856af22,SUV,2016,1,417,2001,70,1177
重庆,500000,b25c4e2e3856af22,SUV,2016,1,651,1594,70,1177
陕西,610000,b25c4e2e3856af22,SUV,2016,1,640,2537,70,1177
黑龙江,230000,b25c4e2e3856af22,SUV,2016,1,352,1691,70,1177
上海,310000,4a103c30d593fbbe,Sedan,2016,1,502,2931,324,3116
云南,530000,4a103c30d593fbbe,Sedan,2016,1,704,1719,324,3116
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,1,749,1909,324,3116
北京,110000,4a103c30d593fbbe,Sedan,2016,1,1396,5664,324,3116
四川,510000,4a103c30d593fbbe,Sedan,2016,1,2380,6297,324,3116
安徽,340000,4a103c30d593fbbe,Sedan,2016,1,1207,2922,324,3116
山东,370000,4a103c30d593fbbe,Sedan,2016,1,2790,8324,324,3116
山西,140000,4a103c30d593fbbe,Sedan,2016,1,831,2687,324,3116
广东,440000,4a103c30d593fbbe,Sedan,2016,1,1467,6940,324,3116
广西,450000,4a103c30d593fbbe,Sedan,2016,1,447,1158,324,3116
江苏,320000,4a103c30d593fbbe,Sedan,2016,1,2903,7392,324,3116
江西,360000,4a103c30d593fbbe,Sedan,2016,1,698,1755,324,3116
河北,130000,4a103c30d593fbbe,Sedan,2016,1,2975,9048,324,3116
河南,410000,4a103c30d593fbbe,Sedan,2016,1,2415,7320,324,3116
浙江,330000,4a103c30d593fbbe,Sedan,2016,1,2040,5682,324,3116
湖北,420000,4a103c30d593fbbe,Sedan,2016,1,1338,2940,324,3116
湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901,2153,324,3116
福建,350000,4a103c30d593fbbe,Sedan,2016,1,813,2225,324,3116
辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069,3049,324,3116
重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402,1176,324,3116
陕西,610000,4a103c30d593fbbe,Sedan,2016,1,832,2922,324,3116
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857,2940,324,3116
上海,310000,7a7885e2d7c00bcf,Hatchback,2016,1,532,942,322,689
云南,530000,7a7885e2d7c00bcf,Hatchback,2016,1,384,575,322,689
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,1,353,452,322,689
北京,110000,7a7885e2d7c00bcf,Hatchback,2016,1,817,1003,322,689
四川,510000,7a7885e2d7c00bcf,Hatchback,2016,1,707,1596,322,689
安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,1,569,942,322,689
山东,370000,7a7885e2d7c00bcf,Hatchback,2016,1,1583,2041,322,689
山西,140000,7a7885e2d7c00bcf,Hatchback,2016,1,271,549,322,689
广东,440000,7a7885e2d7c00bcf,Hatchback,2016,1,817,2077,322,689
广西,450000,7a7885e2d7c00bcf,Hatchback,2016,1,263,405,322,689
江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,1,1924,2430,322,689
江西,360000,7a7885e2d7c00bcf,Hatchback,2016,1,394,522,322,689
河北,130000,7a7885e2d7c00bcf,Hatchback,2016,1,1284,1635,322,689
河南,410000,7a7885e2d7c00bcf,Hatchback,2016,1,972,1970,322,689
浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,1,1451,2002,322,689
湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,1,472,843,322,689
湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,1,503,750,322,689
福建,350000,7a7885e2d7c00bcf,Hatchback,2016,1,482,634,322,689
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,1,401,661,322,689
重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,1,153,364,322,689
陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,1,384,750,322,689
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,1,285,486,322,689
上海,310000,346393c2c6305fb1,SUV,2016,1,305,394,83,5664
云南,530000,346393c2c6305fb1,SUV,2016,1,251,332,83,5664
内蒙古,150000,346393c2c6305fb1,SUV,2016,1,312,365,83,5664
北京,110000,346393c2c6305fb1,SUV,2016,1,432,552,83,5664
四川,510000,346393c2c6305fb1,SUV,2016,1,824,870,83,5664
安徽,340000,346393c2c6305fb1,SUV,2016,1,1721,608,83,5664
山东,370000,346393c2c6305fb1,SUV,2016,1,1900,1177,83,5664
山西,140000,346393c2c6305fb1,SUV,2016,1,488,467,83,5664
广东,440000,346393c2c6305fb1,SUV,2016,1,375,936,83,5664
广西,450000,346393c2c6305fb1,SUV,2016,1,188,241,83,5664
江苏,320000,346393c2c6305fb1,SUV,2016,1,859,862,83,5664
江西,360000,346393c2c6305fb1,SUV,2016,1,386,230,83,5664
河北,130000,346393c2c6305fb1,SUV,2016,1,1327,946,83,5664
河南,410000,346393c2c6305fb1,SUV,2016,1,1147,1024,83,5664
浙江,330000,346393c2c6305fb1,SUV,2016,1,368,718,83,5664
湖北,420000,346393c2c6305fb1,SUV,2016,1,689,403,83,5664
湖南,430000,346393c2c6305fb1,SUV,2016,1,638,322,83,5664
福建,350000,346393c2c6305fb1,SUV,2016,1,177,243,83,5664
辽宁,210000,346393c2c6305fb1,SUV,2016,1,514,394,83,5664
重庆,500000,346393c2c6305fb1,SUV,2016,1,518,223,83,5664
陕西,610000,346393c2c6305fb1,SUV,2016,1,356,438,83,5664
黑龙江,230000,346393c2c6305fb1,SUV,2016,1,328,422,83,5664
上海,310000,02aab221aabc03b9,Sedan,2016,1,617,515,132,399
云南,530000,02aab221aabc03b9,Sedan,2016,1,238,204,132,399
内蒙古,150000,02aab221aabc03b9,Sedan,2016,1,92,99,132,399
北京,110000,02aab221aabc03b9,Sedan,2016,1,799,613,132,399
四川,510000,02aab221aabc03b9,Sedan,2016,1,559,695,132,399
安徽,340000,02aab221aabc03b9,Sedan,2016,1,285,308,132,399
山东,370000,02aab221aabc03b9,Sedan,2016,1,516,715,132,399
山西,140000,02aab221aabc03b9,Sedan,2016,1,102,174,132,399
广东,440000,02aab221aabc03b9,Sedan,2016,1,1364,1239,132,399
广西,450000,02aab221aabc03b9,Sedan,2016,1,125,187,132,399
江苏,320000,02aab221aabc03b9,Sedan,2016,1,1709,1084,132,399
江西,360000,02aab221aabc03b9,Sedan,2016,1,204,208,132,399
河北,130000,02aab221aabc03b9,Sedan,2016,1,325,477,132,399
河南,410000,02aab221aabc03b9,Sedan,2016,1,355,570,132,399
浙江,330000,02aab221aabc03b9,Sedan,2016,1,1444,918,132,399
湖北,420000,02aab221aabc03b9,Sedan,2016,1,264,323,132,399
湖南,430000,02aab221aabc03b9,Sedan,2016,1,313,282,132,399
福建,350000,02aab221aabc03b9,Sedan,2016,1,456,390,132,399
辽宁,210000,02aab221aabc03b9,Sedan,2016,1,231,244,132,399
重庆,500000,02aab221aabc03b9,Sedan,2016,1,275,181,132,399
陕西,610000,02aab221aabc03b9,Sedan,2016,1,270,259,132,399
黑龙江,230000,02aab221aabc03b9,Sedan,2016,1,39,121,132,399
上海,310000,5d7fb682edd0f937,SUV,2016,1,379,1106,72,10
云南,530000,5d7fb682edd0f937,SUV,2016,1,201,525,72,10
内蒙古,150000,5d7fb682edd0f937,SUV,2016,1,103,304,72,10
北京,110000,5d7fb682edd0f937,SUV,2016,1,484,1351,72,10
四川,510000,5d7fb682edd0f937,SUV,2016,1,426,1483,72,10
安徽,340000,5d7fb682edd0f937,SUV,2016,1,228,768,72,10
山东,370000,5d7fb682edd0f937,SUV,2016,1,357,1422,72,10
山西,140000,5d7fb682edd0f937,SUV,2016,1,99,377,72,10
广东,440000,5d7fb682edd0f937,SUV,2016,1,663,1766,72,10
广西,450000,5d7fb682edd0f937,SUV,2016,1,110,300,72,10
江苏,320000,5d7fb682edd0f937,SUV,2016,1,896,2208,72,10
江西,360000,5d7fb682edd0f937,SUV,2016,1,153,395,72,10
河北,130000,5d7fb682edd0f937,SUV,2016,1,244,905,72,10
河南,410000,5d7fb682edd0f937,SUV,2016,1,199,1214,72,10
浙江,330000,5d7fb682edd0f937,SUV,2016,1,771,1846,72,10
湖北,420000,5d7fb682edd0f937,SUV,2016,1,287,794,72,10
湖南,430000,5d7fb682edd0f937,SUV,2016,1,244,587,72,10
福建,350000,5d7fb682edd0f937,SUV,2016,1,300,651,72,10
辽宁,210000,5d7fb682edd0f937,SUV,2016,1,163,545,72,10
重庆,500000,5d7fb682edd0f937,SUV,2016,1,167,423,72,10
陕西,610000,5d7fb682edd0f937,SUV,2016,1,190,660,72,10
黑龙江,230000,5d7fb682edd0f937,SUV,2016,1,57,382,72,10
上海,310000,a207df29ec9583f0,SUV,2016,1,445,1909,134,2148
云南,530000,a207df29ec9583f0,SUV,2016,1,146,1094,134,2148
内蒙古,150000,a207df29ec9583f0,SUV,2016,1,75,612,134,2148
北京,110000,a207df29ec9583f0,SUV,2016,1,751,2935,134,2148
四川,510000,a207df29ec9583f0,SUV,2016,1,405,2756,134,2148
安徽,340000,a207df29ec9583f0,SUV,2016,1,197,1372,134,2148
山东,370000,a207df29ec9583f0,SUV,2016,1,345,2744,134,2148
山西,140000,a207df29ec9583f0,SUV,2016,1,100,724,134,2148
广东,440000,a207df29ec9583f0,SUV,2016,1,781,3461,134,2148
广西,450000,a207df29ec9583f0,SUV,2016,1,90,592,134,2148
江苏,320000,a207df29ec9583f0,SUV,2016,1,839,3978,134,2148
江西,360000,a207df29ec9583f0,SUV,2016,1,113,743,134,2148
河北,130000,a207df29ec9583f0,SUV,2016,1,230,2120,134,2148
河南,410000,a207df29ec9583f0,SUV,2016,1,217,2422,134,2148
浙江,330000,a207df29ec9583f0,SUV,2016,1,742,3795,134,2148
湖北,420000,a207df29ec9583f0,SUV,2016,1,251,1483,134,2148
湖南,430000,a207df29ec9583f0,SUV,2016,1,158,1153,134,2148
福建,350000,a207df29ec9583f0,SUV,2016,1,250,1308,134,2148
辽宁,210000,a207df29ec9583f0,SUV,2016,1,233,1062,134,2148
重庆,500000,a207df29ec9583f0,SUV,2016,1,151,863,134,2148
陕西,610000,a207df29ec9583f0,SUV,2016,1,241,1205,134,2148
黑龙江,230000,a207df29ec9583f0,SUV,2016,1,65,763,134,2148
上海,310000,b4be3a4917289c82,Hatchback,2016,1,185,4502,10,10
云南,530000,b4be3a4917289c82,Hatchback,2016,1,48,2061,10,10
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,1,30,1483,10,10
北京,110000,b4be3a4917289c82,Hatchback,2016,1,175,5290,10,10
四川,510000,b4be3a4917289c82,Hatchback,2016,1,142,7699,10,10
安徽,340000,b4be3a4917289c82,Hatchback,2016,1,64,3281,10,10
山东,370000,b4be3a4917289c82,Hatchback,2016,1,172,7079,10,10
山西,140000,b4be3a4917289c82,Hatchback,2016,1,29,1777,10,10
广东,440000,b4be3a4917289c82,Hatchback,2016,1,215,7762,10,10
广西,450000,b4be3a4917289c82,Hatchback,2016,1,32,1262,10,10
江苏,320000,b4be3a4917289c82,Hatchback,2016,1,418,10518,10,10
江西,360000,b4be3a4917289c82,Hatchback,2016,1,62,1967,10,10
河北,130000,b4be3a4917289c82,Hatchback,2016,1,125,5985,10,10
河南,410000,b4be3a4917289c82,Hatchback,2016,1,97,6058,10,10
浙江,330000,b4be3a4917289c82,Hatchback,2016,1,325,8762,10,10
湖北,420000,b4be3a4917289c82,Hatchback,2016,1,88,3418,10,10
湖南,430000,b4be3a4917289c82,Hatchback,2016,1,79,2713,10,10
福建,350000,b4be3a4917289c82,Hatchback,2016,1,86,2587,10,10
辽宁,210000,b4be3a4917289c82,Hatchback,2016,1,143,2650,10,10
重庆,500000,b4be3a4917289c82,Hatchback,2016,1,26,1546,10,10
陕西,610000,b4be3a4917289c82,Hatchback,2016,1,70,2629,10,10
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,1,13,1903,10,10
上海,310000,ef76a85c4b39f693,Sedan,2016,1,699,6186,1,1810
云南,530000,ef76a85c4b39f693,Sedan,2016,1,272,3423,1,1810
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,1,156,2778,1,1810
北京,110000,ef76a85c4b39f693,Sedan,2016,1,802,7936,1,1810
四川,510000,ef76a85c4b39f693,Sedan,2016,1,730,11344,1,1810
安徽,340000,ef76a85c4b39f693,Sedan,2016,1,402,5572,1,1810
山东,370000,ef76a85c4b39f693,Sedan,2016,1,609,11145,1,1810
山西,140000,ef76a85c4b39f693,Sedan,2016,1,168,2993,1,1810
广东,440000,ef76a85c4b39f693,Sedan,2016,1,883,12357,1,1810
广西,450000,ef76a85c4b39f693,Sedan,2016,1,143,1995,1,1810
江苏,320000,ef76a85c4b39f693,Sedan,2016,1,1261,15351,1,1810
江西,360000,ef76a85c4b39f693,Sedan,2016,1,248,3423,1,1810
河北,130000,ef76a85c4b39f693,Sedan,2016,1,460,9548,1,1810
河南,410000,ef76a85c4b39f693,Sedan,2016,1,440,10085,1,1810
浙江,330000,ef76a85c4b39f693,Sedan,2016,1,1571,14568,1,1810
湖北,420000,ef76a85c4b39f693,Sedan,2016,1,405,5096,1,1810
湖南,430000,ef76a85c4b39f693,Sedan,2016,1,423,4682,1,1810
福建,350000,ef76a85c4b39f693,Sedan,2016,1,317,3883,1,1810
辽宁,210000,ef76a85c4b39f693,Sedan,2016,1,358,4513,1,1810
重庆,500000,ef76a85c4b39f693,Sedan,2016,1,224,2486,1,1810
陕西,610000,ef76a85c4b39f693,Sedan,2016,1,337,4651,1,1810
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,1,165,3116,1,1810
上海,310000,bb9fbec9a2833839,SUV,2016,1,400,2894,4,920
云南,530000,bb9fbec9a2833839,SUV,2016,1,199,1693,4,920
内蒙古,150000,bb9fbec9a2833839,SUV,2016,1,149,1288,4,920
北京,110000,bb9fbec9a2833839,SUV,2016,1,436,3217,4,920
四川,510000,bb9fbec9a2833839,SUV,2016,1,450,4877,4,920
安徽,340000,bb9fbec9a2833839,SUV,2016,1,314,2442,4,920
山东,370000,bb9fbec9a2833839,SUV,2016,1,375,4371,4,920
山西,140000,bb9fbec9a2833839,SUV,2016,1,142,1423,4,920
广东,440000,bb9fbec9a2833839,SUV,2016,1,782,5133,4,920
广西,450000,bb9fbec9a2833839,SUV,2016,1,131,971,4,920
江苏,320000,bb9fbec9a2833839,SUV,2016,1,865,6746,4,920
江西,360000,bb9fbec9a2833839,SUV,2016,1,192,1598,4,920
河北,130000,bb9fbec9a2833839,SUV,2016,1,246,3784,4,920
河南,410000,bb9fbec9a2833839,SUV,2016,1,284,4000,4,920
浙江,330000,bb9fbec9a2833839,SUV,2016,1,894,5842,4,920
湖北,420000,bb9fbec9a2833839,SUV,2016,1,375,2833,4,920
湖南,430000,bb9fbec9a2833839,SUV,2016,1,397,2293,4,920
福建,350000,bb9fbec9a2833839,SUV,2016,1,310,1848,4,920
辽宁,210000,bb9fbec9a2833839,SUV,2016,1,201,1679,4,920
重庆,500000,bb9fbec9a2833839,SUV,2016,1,119,1113,4,920
陕西,610000,bb9fbec9a2833839,SUV,2016,1,186,1726,4,920
黑龙江,230000,bb9fbec9a2833839,SUV,2016,1,89,1349,4,920
上海,310000,da457d15788fe8ee,SUV,2016,1,616,4284,7,2800
云南,530000,da457d15788fe8ee,SUV,2016,1,351,2875,7,2800
内蒙古,150000,da457d15788fe8ee,SUV,2016,1,187,1929,7,2800
北京,110000,da457d15788fe8ee,SUV,2016,1,924,5625,7,2800
四川,510000,da457d15788fe8ee,SUV,2016,1,821,7555,7,2800
安徽,340000,da457d15788fe8ee,SUV,2016,1,342,3492,7,2800
山东,370000,da457d15788fe8ee,SUV,2016,1,603,7246,7,2800
山西,140000,da457d15788fe8ee,SUV,2016,1,162,2103,7,2800
广东,440000,da457d15788fe8ee,SUV,2016,1,1584,9311,7,2800
广西,450000,da457d15788fe8ee,SUV,2016,1,206,1659,7,2800
江苏,320000,da457d15788fe8ee,SUV,2016,1,1186,9648,7,2800
江西,360000,da457d15788fe8ee,SUV,2016,1,311,2373,7,2800
河北,130000,da457d15788fe8ee,SUV,2016,1,413,5731,7,2800
河南,410000,da457d15788fe8ee,SUV,2016,1,511,6667,7,2800
浙江,330000,da457d15788fe8ee,SUV,2016,1,1337,8491,7,2800
湖北,420000,da457d15788fe8ee,SUV,2016,1,558,4380,7,2800
湖南,430000,da457d15788fe8ee,SUV,2016,1,602,3763,7,2800
福建,350000,da457d15788fe8ee,SUV,2016,1,426,2827,7,2800
辽宁,210000,da457d15788fe8ee,SUV,2016,1,399,2933,7,2800
重庆,500000,da457d15788fe8ee,SUV,2016,1,257,1871,7,2800
陕西,610000,da457d15788fe8ee,SUV,2016,1,363,2836,7,2800
黑龙江,230000,da457d15788fe8ee,SUV,2016,1,178,2315,7,2800
上海,310000,6858d6dfe680bdf7,Sedan,2016,1,673,3413,92,2372
云南,530000,6858d6dfe680bdf7,Sedan,2016,1,272,1610,92,2372
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,1,68,897,92,2372
北京,110000,6858d6dfe680bdf7,Sedan,2016,1,694,4374,92,2372
四川,510000,6858d6dfe680bdf7,Sedan,2016,1,562,5248,92,2372
安徽,340000,6858d6dfe680bdf7,Sedan,2016,1,361,2708,92,2372
山东,370000,6858d6dfe680bdf7,Sedan,2016,1,484,4887,92,2372
山西,140000,6858d6dfe680bdf7,Sedan,2016,1,61,1041,92,2372
广东,440000,6858d6dfe680bdf7,Sedan,2016,1,1303,6938,92,2372
广西,450000,6858d6dfe680bdf7,Sedan,2016,1,142,1089,92,2372
江苏,320000,6858d6dfe680bdf7,Sedan,2016,1,1221,7315,92,2372
江西,360000,6858d6dfe680bdf7,Sedan,2016,1,211,1410,92,2372
河北,130000,6858d6dfe680bdf7,Sedan,2016,1,290,4022,92,2372
河南,410000,6858d6dfe680bdf7,Sedan,2016,1,302,4054,92,2372
浙江,330000,6858d6dfe680bdf7,Sedan,2016,1,1803,8012,92,2372
湖北,420000,6858d6dfe680bdf7,Sedan,2016,1,272,2371,92,2372
湖南,430000,6858d6dfe680bdf7,Sedan,2016,1,420,2291,92,2372
福建,350000,6858d6dfe680bdf7,Sedan,2016,1,336,2059,92,2372
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,1,204,1810,92,2372
重庆,500000,6858d6dfe680bdf7,Sedan,2016,1,206,1217,92,2372
陕西,610000,6858d6dfe680bdf7,Sedan,2016,1,188,1987,92,2372
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,1,67,1113,92,2372
上海,310000,79de4e4b24c35b04,MPV,2016,1,754,4524,95,3476
云南,530000,79de4e4b24c35b04,MPV,2016,1,1235,4524,95,3476
内蒙古,150000,79de4e4b24c35b04,MPV,2016,1,207,1460,95,3476
北京,110000,79de4e4b24c35b04,MPV,2016,1,920,6415,95,3476
四川,510000,79de4e4b24c35b04,MPV,2016,1,1477,9383,95,3476
安徽,340000,79de4e4b24c35b04,MPV,2016,1,2000,4883,95,3476
山东,370000,79de4e4b24c35b04,MPV,2016,1,3560,13453,95,3476
山西,140000,79de4e4b24c35b04,MPV,2016,1,629,4260,95,3476
广东,440000,79de4e4b24c35b04,MPV,2016,1,6216,23938,95,3476
广西,450000,79de4e4b24c35b04,MPV,2016,1,4995,6080,95,3476
江苏,320000,79de4e4b24c35b04,MPV,2016,1,2589,12016,95,3476
江西,360000,79de4e4b24c35b04,MPV,2016,1,1019,3016,95,3476
河北,130000,79de4e4b24c35b04,MPV,2016,1,1562,8833,95,3476
河南,410000,79de4e4b24c35b04,MPV,2016,1,7181,23626,95,3476
浙江,330000,79de4e4b24c35b04,MPV,2016,1,1860,10508,95,3476
湖北,420000,79de4e4b24c35b04,MPV,2016,1,1580,5481,95,3476
湖南,430000,79de4e4b24c35b04,MPV,2016,1,1663,5122,95,3476
福建,350000,79de4e4b24c35b04,MPV,2016,1,897,3710,95,3476
辽宁,210000,79de4e4b24c35b04,MPV,2016,1,494,3088,95,3476
重庆,500000,79de4e4b24c35b04,MPV,2016,1,745,2393,95,3476
陕西,610000,79de4e4b24c35b04,MPV,2016,1,954,4811,95,3476
黑龙江,230000,79de4e4b24c35b04,MPV,2016,1,474,3351,95,3476
上海,310000,12f8b7e14947c34d,Sedan,2016,1,1329,2026,223,43
云南,530000,12f8b7e14947c34d,Sedan,2016,1,412,702,223,43
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,1,836,1278,223,43
北京,110000,12f8b7e14947c34d,Sedan,2016,1,595,1730,223,43
四川,510000,12f8b7e14947c34d,Sedan,2016,1,1109,2248,223,43
安徽,340000,12f8b7e14947c34d,Sedan,2016,1,676,1052,223,43
山东,370000,12f8b7e14947c34d,Sedan,2016,1,2189,4110,223,43
山西,140000,12f8b7e14947c34d,Sedan,2016,1,439,1044,223,43
广东,440000,12f8b7e14947c34d,Sedan,2016,1,385,1714,223,43
广西,450000,12f8b7e14947c34d,Sedan,2016,1,217,394,223,43
江苏,320000,12f8b7e14947c34d,Sedan,2016,1,2487,3785,223,43
江西,360000,12f8b7e14947c34d,Sedan,2016,1,719,674,223,43
河北,130000,12f8b7e14947c34d,Sedan,2016,1,1190,2918,223,43
河南,410000,12f8b7e14947c34d,Sedan,2016,1,1052,2680,223,43
浙江,330000,12f8b7e14947c34d,Sedan,2016,1,1069,2158,223,43
湖北,420000,12f8b7e14947c34d,Sedan,2016,1,473,830,223,43
湖南,430000,12f8b7e14947c34d,Sedan,2016,1,736,912,223,43
福建,350000,12f8b7e14947c34d,Sedan,2016,1,545,731,223,43
辽宁,210000,12f8b7e14947c34d,Sedan,2016,1,215,707,223,43
重庆,500000,12f8b7e14947c34d,Sedan,2016,1,212,382,223,43
陕西,610000,12f8b7e14947c34d,Sedan,2016,1,1380,1932,223,43
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,1,237,756,223,43
上海,310000,04e66e578f653ab9,Sedan,2016,1,388,863,6,99
云南,530000,04e66e578f653ab9,Sedan,2016,1,55,376,6,99
内蒙古,150000,04e66e578f653ab9,Sedan,2016,1,44,495,6,99
北京,110000,04e66e578f653ab9,Sedan,2016,1,135,896,6,99
四川,510000,04e66e578f653ab9,Sedan,2016,1,120,1131,6,99
安徽,340000,04e66e578f653ab9,Sedan,2016,1,71,602,6,99
山东,370000,04e66e578f653ab9,Sedan,2016,1,219,1641,6,99
山西,140000,04e66e578f653ab9,Sedan,2016,1,37,530,6,99
广东,440000,04e66e578f653ab9,Sedan,2016,1,126,952,6,99
广西,450000,04e66e578f653ab9,Sedan,2016,1,41,200,6,99
