province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum,salesVolume_model_in_all_adcode,salesVolume_bodyType_in_all_adcode,salesVolume_adcode_in_all_model,salesVolume_bodyType_in_all_model
陕西,610000,d4efbebb087fd03f,Sedan,2016,1,927,4556,17,2313,18565.0,927.0,33729.0,16156.0
黑龙江,230000,d4efbebb087fd03f,Sedan,2016,1,193,2412,17,2313,18565.0,193.0,18243.0,9051.0
上海,310000,7245e0ee27b195cd,Sedan,2016,1,78,257,96,1699,12527.0,78.0,32905.0,17383.0
云南,530000,7245e0ee27b195cd,Sedan,2016,1,341,231,96,1699,12527.0,341.0,30570.0,10568.0
内蒙古,150000,7245e0ee27b195cd,Sedan,2016,1,352,425,96,1699,12527.0,352.0,20626.0,10965.0
北京,110000,7245e0ee27b195cd,Sedan,2016,1,235,589,96,1699,12527.0,235.0,38140.0,18054.0
四川,510000,7245e0ee27b195cd,Sedan,2016,1,756,867,96,1699,12527.0,756.0,60207.0,29400.0
安徽,340000,7245e0ee27b195cd,Sedan,2016,1,363,371,96,1699,12527.0,363.0,47612.0,22886.0
山东,370000,7245e0ee27b195cd,Sedan,2016,1,1789,1727,96,1699,12527.0,1789.0,92216.0,52336.0
山西,140000,7245e0ee27b195cd,Sedan,2016,1,429,568,96,1699,12527.0,429.0,29243.0,16876.0
广东,440000,7245e0ee27b195cd,Sedan,2016,1,641,1219,96,1699,12527.0,641.0,114100.0,52262.0
广西,450000,7245e0ee27b195cd,Sedan,2016,1,285,262,96,1699,12527.0,285.0,29789.0,10335.0
江苏,320000,7245e0ee27b195cd,Sedan,2016,1,444,653,96,1699,12527.0,444.0,92648.0,49873.0
江西,360000,7245e0ee27b195cd,Sedan,2016,1,527,342,96,1699,12527.0,527.0,34402.0,17345.0
河北,130000,7245e0ee27b195cd,Sedan,2016,1,1277,1440,96,1699,12527.0,1277.0,70031.0,40918.0
河南,410000,7245e0ee27b195cd,Sedan,2016,1,1463,1475,96,1699,12527.0,1463.0,87167.0,40989.0
浙江,330000,7245e0ee27b195cd,Sedan,2016,1,450,746,96,1699,12527.0,450.0,72801.0,35893.0
湖北,420000,7245e0ee27b195cd,Sedan,2016,1,427,374,96,1699,12527.0,427.0,47801.0,20370.0
湖南,430000,7245e0ee27b195cd,Sedan,2016,1,899,473,96,1699,12527.0,899.0,52488.0,24912.0
福建,350000,7245e0ee27b195cd,Sedan,2016,1,201,281,96,1699,12527.0,201.0,30946.0,15733.0
辽宁,210000,7245e0ee27b195cd,Sedan,2016,1,295,464,96,1699,12527.0,295.0,28977.0,15847.0
重庆,500000,7245e0ee27b195cd,Sedan,2016,1,218,179,96,1699,12527.0,218.0,26342.0,10335.0
陕西,610000,7245e0ee27b195cd,Sedan,2016,1,785,803,96,1699,12527.0,785.0,33729.0,16156.0
黑龙江,230000,7245e0ee27b195cd,Sedan,2016,1,272,349,96,1699,12527.0,272.0,18243.0,9051.0
上海,310000,8c915fe4632fb9fa,SUV,2016,1,320,1275,3,4429,20827.0,320.0,32905.0,11822.0
云南,530000,8c915fe4632fb9fa,SUV,2016,1,785,970,3,4429,20827.0,785.0,30570.0,11308.0
内蒙古,150000,8c915fe4632fb9fa,SUV,2016,1,363,691,3,4429,20827.0,363.0,20626.0,8204.0
北京,110000,8c915fe4632fb9fa,SUV,2016,1,362,1618,3,4429,20827.0,362.0,38140.0,15517.0
四川,510000,8c915fe4632fb9fa,SUV,2016,1,1794,2983,3,4429,20827.0,1794.0,60207.0,24635.0
安徽,340000,8c915fe4632fb9fa,SUV,2016,1,1233,1844,3,4429,20827.0,1233.0,47612.0,18608.0
山东,370000,8c915fe4632fb9fa,SUV,2016,1,1412,3234,3,4429,20827.0,1412.0,92216.0,25908.0
山西,140000,8c915fe4632fb9fa,SUV,2016,1,494,1318,3,4429,20827.0,494.0,29243.0,8572.0
广东,440000,8c915fe4632fb9fa,SUV,2016,1,1574,3109,3,4429,20827.0,1574.0,114100.0,48367.0
广西,450000,8c915fe4632fb9fa,SUV,2016,1,527,576,3,4429,20827.0,527.0,29789.0,8721.0
江苏,320000,8c915fe4632fb9fa,SUV,2016,1,1591,3152,3,4429,20827.0,1591.0,92648.0,31399.0
江西,360000,8c915fe4632fb9fa,SUV,2016,1,905,985,3,4429,20827.0,905.0,34402.0,12890.0
河北,130000,8c915fe4632fb9fa,SUV,2016,1,1293,2507,3,4429,20827.0,1293.0,70031.0,19669.0
河南,410000,8c915fe4632fb9fa,SUV,2016,1,1515,3581,3,4429,20827.0,1515.0,87167.0,27065.0
浙江,330000,8c915fe4632fb9fa,SUV,2016,1,1861,2729,3,4429,20827.0,1861.0,72801.0,29313.0
湖北,420000,8c915fe4632fb9fa,SUV,2016,1,1123,1683,3,4429,20827.0,1123.0,47801.0,21573.0
湖南,430000,8c915fe4632fb9fa,SUV,2016,1,1080,1235,3,4429,20827.0,1080.0,52488.0,21282.0
福建,350000,8c915fe4632fb9fa,SUV,2016,1,489,909,3,4429,20827.0,489.0,30946.0,11885.0
辽宁,210000,8c915fe4632fb9fa,SUV,2016,1,351,845,3,4429,20827.0,351.0,28977.0,10156.0
重庆,500000,8c915fe4632fb9fa,SUV,2016,1,459,666,3,4429,20827.0,459.0,26342.0,12470.0
陕西,610000,8c915fe4632fb9fa,SUV,2016,1,709,1310,3,4429,20827.0,709.0,33729.0,12300.0
黑龙江,230000,8c915fe4632fb9fa,SUV,2016,1,587,1146,3,4429,20827.0,587.0,18243.0,7238.0
上海,310000,6155b214590c66e6,SUV,2016,1,871,4905,12,3219,44456.0,871.0,32905.0,11822.0
云南,530000,6155b214590c66e6,SUV,2016,1,1704,3584,12,3219,44456.0,1704.0,30570.0,11308.0
内蒙古,150000,6155b214590c66e6,SUV,2016,1,744,2773,12,3219,44456.0,744.0,20626.0,8204.0
北京,110000,6155b214590c66e6,SUV,2016,1,963,6383,12,3219,44456.0,963.0,38140.0,15517.0
四川,510000,6155b214590c66e6,SUV,2016,1,3386,9483,12,3219,44456.0,3386.0,60207.0,24635.0
安徽,340000,6155b214590c66e6,SUV,2016,1,2327,5166,12,3219,44456.0,2327.0,47612.0,18608.0
山东,370000,6155b214590c66e6,SUV,2016,1,3259,10660,12,3219,44456.0,3259.0,92216.0,25908.0
山西,140000,6155b214590c66e6,SUV,2016,1,885,3871,12,3219,44456.0,885.0,29243.0,8572.0
广东,440000,6155b214590c66e6,SUV,2016,1,3438,11720,12,3219,44456.0,3438.0,114100.0,48367.0
广西,450000,6155b214590c66e6,SUV,2016,1,898,2289,12,3219,44456.0,898.0,29789.0,8721.0
江苏,320000,6155b214590c66e6,SUV,2016,1,3796,11380,12,3219,44456.0,3796.0,92648.0,31399.0
江西,360000,6155b214590c66e6,SUV,2016,1,1595,2982,12,3219,44456.0,1595.0,34402.0,12890.0
河北,130000,6155b214590c66e6,SUV,2016,1,2546,7848,12,3219,44456.0,2546.0,70031.0,19669.0
河南,410000,6155b214590c66e6,SUV,2016,1,4567,13080,12,3219,44456.0,4567.0,87167.0,27065.0
浙江,330000,6155b214590c66e6,SUV,2016,1,3658,9470,12,3219,44456.0,3658.0,72801.0,29313.0
湖北,420000,6155b214590c66e6,SUV,2016,1,2416,5507,12,3219,44456.0,2416.0,47801.0,21573.0
湖南,430000,6155b214590c66e6,SUV,2016,1,2539,4316,12,3219,44456.0,2539.0,52488.0,21282.0
福建,350000,6155b214590c66e6,SUV,2016,1,820,3100,12,3219,44456.0,820.0,30946.0,11885.0
辽宁,210000,6155b214590c66e6,SUV,2016,1,967,3584,12,3219,44456.0,967.0,28977.0,10156.0
重庆,500000,6155b214590c66e6,SUV,2016,1,1093,2236,12,3219,44456.0,1093.0,26342.0,12470.0
陕西,610000,6155b214590c66e6,SUV,2016,1,1187,3832,12,3219,44456.0,1187.0,33729.0,12300.0
黑龙江,230000,6155b214590c66e6,SUV,2016,1,797,3283,12,3219,44456.0,797.0,18243.0,7238.0
上海,310000,28e29f2c03dcd84c,Sedan,2016,1,1357,630,6,10690,21863.0,1357.0,32905.0,17383.0
云南,530000,28e29f2c03dcd84c,Sedan,2016,1,572,494,6,10690,21863.0,572.0,30570.0,10568.0
内蒙古,150000,28e29f2c03dcd84c,Sedan,2016,1,624,332,6,10690,21863.0,624.0,20626.0,10965.0
北京,110000,28e29f2c03dcd84c,Sedan,2016,1,1794,729,6,10690,21863.0,1794.0,38140.0,18054.0
四川,510000,28e29f2c03dcd84c,Sedan,2016,1,933,1214,6,10690,21863.0,933.0,60207.0,29400.0
安徽,340000,28e29f2c03dcd84c,Sedan,2016,1,1168,830,6,10690,21863.0,1168.0,47612.0,22886.0
山东,370000,28e29f2c03dcd84c,Sedan,2016,1,1944,1157,6,10690,21863.0,1944.0,92216.0,52336.0
山西,140000,28e29f2c03dcd84c,Sedan,2016,1,1214,452,6,10690,21863.0,1214.0,29243.0,16876.0
广东,440000,28e29f2c03dcd84c,Sedan,2016,1,542,1227,6,10690,21863.0,542.0,114100.0,52262.0
广西,450000,28e29f2c03dcd84c,Sedan,2016,1,218,239,6,10690,21863.0,218.0,29789.0,10335.0
江苏,320000,28e29f2c03dcd84c,Sedan,2016,1,2309,1575,6,10690,21863.0,2309.0,92648.0,49873.0
江西,360000,28e29f2c03dcd84c,Sedan,2016,1,722,338,6,10690,21863.0,722.0,34402.0,17345.0
河北,130000,28e29f2c03dcd84c,Sedan,2016,1,1886,930,6,10690,21863.0,1886.0,70031.0,40918.0
河南,410000,28e29f2c03dcd84c,Sedan,2016,1,1577,1464,6,10690,21863.0,1577.0,87167.0,40989.0
浙江,330000,28e29f2c03dcd84c,Sedan,2016,1,1114,1154,6,10690,21863.0,1114.0,72801.0,35893.0
湖北,420000,28e29f2c03dcd84c,Sedan,2016,1,523,557,6,10690,21863.0,523.0,47801.0,20370.0
湖南,430000,28e29f2c03dcd84c,Sedan,2016,1,747,534,6,10690,21863.0,747.0,52488.0,24912.0
福建,350000,28e29f2c03dcd84c,Sedan,2016,1,584,411,6,10690,21863.0,584.0,30946.0,15733.0
辽宁,210000,28e29f2c03dcd84c,Sedan,2016,1,263,277,6,10690,21863.0,263.0,28977.0,15847.0
重庆,500000,28e29f2c03dcd84c,Sedan,2016,1,800,379,6,10690,21863.0,800.0,26342.0,10335.0
陕西,610000,28e29f2c03dcd84c,Sedan,2016,1,789,532,6,10690,21863.0,789.0,33729.0,16156.0
黑龙江,230000,28e29f2c03dcd84c,Sedan,2016,1,183,193,6,10690,21863.0,183.0,18243.0,9051.0
上海,310000,37aa9169b575ef79,Sedan,2016,1,46,1342,90,1900,30312.0,46.0,32905.0,17383.0
云南,530000,37aa9169b575ef79,Sedan,2016,1,1285,1193,90,1900,30312.0,1285.0,30570.0,10568.0
内蒙古,150000,37aa9169b575ef79,Sedan,2016,1,1314,1995,90,1900,30312.0,1314.0,20626.0,10965.0
北京,110000,37aa9169b575ef79,Sedan,2016,1,945,3217,90,1900,30312.0,945.0,38140.0,18054.0
四川,510000,37aa9169b575ef79,Sedan,2016,1,2222,3402,90,1900,30312.0,2222.0,60207.0,29400.0
安徽,340000,37aa9169b575ef79,Sedan,2016,1,607,1100,90,1900,30312.0,607.0,47612.0,22886.0
山东,370000,37aa9169b575ef79,Sedan,2016,1,4027,5902,90,1900,30312.0,4027.0,92216.0,52336.0
山西,140000,37aa9169b575ef79,Sedan,2016,1,1234,2265,90,1900,30312.0,1234.0,29243.0,16876.0
广东,440000,37aa9169b575ef79,Sedan,2016,1,1556,4162,90,1900,30312.0,1556.0,114100.0,52262.0
广西,450000,37aa9169b575ef79,Sedan,2016,1,493,568,90,1900,30312.0,493.0,29789.0,10335.0
江苏,320000,37aa9169b575ef79,Sedan,2016,1,917,2663,90,1900,30312.0,917.0,92648.0,49873.0
江西,360000,37aa9169b575ef79,Sedan,2016,1,496,852,90,1900,30312.0,496.0,34402.0,17345.0
河北,130000,37aa9169b575ef79,Sedan,2016,1,3740,7103,90,1900,30312.0,3740.0,70031.0,40918.0
河南,410000,37aa9169b575ef79,Sedan,2016,1,2560,4993,90,1900,30312.0,2560.0,87167.0,40989.0
浙江,330000,37aa9169b575ef79,Sedan,2016,1,800,2216,90,1900,30312.0,800.0,72801.0,35893.0
湖北,420000,37aa9169b575ef79,Sedan,2016,1,841,1449,90,1900,30312.0,841.0,47801.0,20370.0
湖南,430000,37aa9169b575ef79,Sedan,2016,1,2251,1420,90,1900,30312.0,2251.0,52488.0,24912.0
福建,350000,37aa9169b575ef79,Sedan,2016,1,788,1079,90,1900,30312.0,788.0,30946.0,15733.0
辽宁,210000,37aa9169b575ef79,Sedan,2016,1,1349,2805,90,1900,30312.0,1349.0,28977.0,15847.0
重庆,500000,37aa9169b575ef79,Sedan,2016,1,234,582,90,1900,30312.0,234.0,26342.0,10335.0
陕西,610000,37aa9169b575ef79,Sedan,2016,1,1113,1981,90,1900,30312.0,1113.0,33729.0,16156.0
黑龙江,230000,37aa9169b575ef79,Sedan,2016,1,1494,2656,90,1900,30312.0,1494.0,18243.0,9051.0
上海,310000,63065128401bb3ff,Sedan,2016,1,2375,1432,11,3702,53660.0,2375.0,32905.0,17383.0
云南,530000,63065128401bb3ff,Sedan,2016,1,1009,1031,11,3702,53660.0,1009.0,30570.0,10568.0
内蒙古,150000,63065128401bb3ff,Sedan,2016,1,744,768,11,3702,53660.0,744.0,20626.0,10965.0
北京,110000,63065128401bb3ff,Sedan,2016,1,1468,1521,11,3702,53660.0,1468.0,38140.0,18054.0
四川,510000,63065128401bb3ff,Sedan,2016,1,2462,2861,11,3702,53660.0,2462.0,60207.0,29400.0
安徽,340000,63065128401bb3ff,Sedan,2016,1,3082,2063,11,3702,53660.0,3082.0,47612.0,22886.0
山东,370000,63065128401bb3ff,Sedan,2016,1,5502,3047,11,3702,53660.0,5502.0,92216.0,52336.0
山西,140000,63065128401bb3ff,Sedan,2016,1,2073,1100,11,3702,53660.0,2073.0,29243.0,16876.0
广东,440000,63065128401bb3ff,Sedan,2016,1,2669,3285,11,3702,53660.0,2669.0,114100.0,52262.0
广西,450000,63065128401bb3ff,Sedan,2016,1,722,623,11,3702,53660.0,722.0,29789.0,10335.0
江苏,320000,63065128401bb3ff,Sedan,2016,1,5630,4046,11,3702,53660.0,5630.0,92648.0,49873.0
江西,360000,63065128401bb3ff,Sedan,2016,1,2694,1100,11,3702,53660.0,2694.0,34402.0,17345.0
河北,130000,63065128401bb3ff,Sedan,2016,1,4516,2500,11,3702,53660.0,4516.0,70031.0,40918.0
河南,410000,63065128401bb3ff,Sedan,2016,1,4592,3791,11,3702,53660.0,4592.0,87167.0,40989.0
浙江,330000,63065128401bb3ff,Sedan,2016,1,3120,2982,11,3702,53660.0,3120.0,72801.0,35893.0
湖北,420000,63065128401bb3ff,Sedan,2016,1,2590,1582,11,3702,53660.0,2590.0,47801.0,20370.0
湖南,430000,63065128401bb3ff,Sedan,2016,1,2791,1436,11,3702,53660.0,2791.0,52488.0,24912.0
福建,350000,63065128401bb3ff,Sedan,2016,1,1609,1080,11,3702,53660.0,1609.0,30946.0,15733.0
辽宁,210000,63065128401bb3ff,Sedan,2016,1,916,849,11,3702,53660.0,916.0,28977.0,15847.0
重庆,500000,63065128401bb3ff,Sedan,2016,1,1039,764,11,3702,53660.0,1039.0,26342.0,10335.0
陕西,610000,63065128401bb3ff,Sedan,2016,1,1658,1396,11,3702,53660.0,1658.0,33729.0,16156.0
黑龙江,230000,63065128401bb3ff,Sedan,2016,1,399,594,11,3702,53660.0,399.0,18243.0,9051.0
上海,310000,ea489c253676aafc,Sedan,2016,1,968,1200,61,1111,30498.0,968.0,32905.0,17383.0
云南,530000,ea489c253676aafc,Sedan,2016,1,612,645,61,1111,30498.0,612.0,30570.0,10568.0
内蒙古,150000,ea489c253676aafc,Sedan,2016,1,712,631,61,1111,30498.0,712.0,20626.0,10965.0
北京,110000,ea489c253676aafc,Sedan,2016,1,529,1706,61,1111,30498.0,529.0,38140.0,18054.0
四川,510000,ea489c253676aafc,Sedan,2016,1,1515,1618,61,1111,30498.0,1515.0,60207.0,29400.0
安徽,340000,ea489c253676aafc,Sedan,2016,1,1394,907,61,1111,30498.0,1394.0,47612.0,22886.0
山东,370000,ea489c253676aafc,Sedan,2016,1,5127,3489,61,1111,30498.0,5127.0,92216.0,52336.0
山西,140000,ea489c253676aafc,Sedan,2016,1,2427,1517,61,1111,30498.0,2427.0,29243.0,16876.0
广东,440000,ea489c253676aafc,Sedan,2016,1,467,2020,61,1111,30498.0,467.0,114100.0,52262.0
广西,450000,ea489c253676aafc,Sedan,2016,1,403,334,61,1111,30498.0,403.0,29789.0,10335.0
江苏,320000,ea489c253676aafc,Sedan,2016,1,1366,2076,61,1111,30498.0,1366.0,92648.0,49873.0
江西,360000,ea489c253676aafc,Sedan,2016,1,955,502,61,1111,30498.0,955.0,34402.0,17345.0
河北,130000,ea489c253676aafc,Sedan,2016,1,4674,3377,61,1111,30498.0,4674.0,70031.0,40918.0
河南,410000,ea489c253676aafc,Sedan,2016,1,2819,2522,61,1111,30498.0,2819.0,87167.0,40989.0
浙江,330000,ea489c253676aafc,Sedan,2016,1,1400,1671,61,1111,30498.0,1400.0,72801.0,35893.0
湖北,420000,ea489c253676aafc,Sedan,2016,1,677,757,61,1111,30498.0,677.0,47801.0,20370.0
湖南,430000,ea489c253676aafc,Sedan,2016,1,1213,593,61,1111,30498.0,1213.0,52488.0,24912.0
福建,350000,ea489c253676aafc,Sedan,2016,1,500,540,61,1111,30498.0,500.0,30946.0,15733.0
辽宁,210000,ea489c253676aafc,Sedan,2016,1,790,1053,61,1111,30498.0,790.0,28977.0,15847.0
重庆,500000,ea489c253676aafc,Sedan,2016,1,587,450,61,1111,30498.0,587.0,26342.0,10335.0
陕西,610000,ea489c253676aafc,Sedan,2016,1,916,1172,61,1111,30498.0,916.0,33729.0,16156.0
黑龙江,230000,ea489c253676aafc,Sedan,2016,1,447,638,61,1111,30498.0,447.0,18243.0,9051.0
上海,310000,cd5841d44fd7625e,Sedan,2016,1,317,1101,11,852,16440.0,317.0,32905.0,17383.0
云南,530000,cd5841d44fd7625e,Sedan,2016,1,523,982,11,852,16440.0,523.0,30570.0,10568.0
内蒙古,150000,cd5841d44fd7625e,Sedan,2016,1,445,851,11,852,16440.0,445.0,20626.0,10965.0
北京,110000,cd5841d44fd7625e,Sedan,2016,1,1279,1767,11,852,16440.0,1279.0,38140.0,18054.0
四川,510000,cd5841d44fd7625e,Sedan,2016,1,985,2613,11,852,16440.0,985.0,60207.0,29400.0
安徽,340000,cd5841d44fd7625e,Sedan,2016,1,594,1366,11,852,16440.0,594.0,47612.0,22886.0
山东,370000,cd5841d44fd7625e,Sedan,2016,1,1527,2789,11,852,16440.0,1527.0,92216.0,52336.0
山西,140000,cd5841d44fd7625e,Sedan,2016,1,453,930,11,852,16440.0,453.0,29243.0,16876.0
广东,440000,cd5841d44fd7625e,Sedan,2016,1,752,2476,11,852,16440.0,752.0,114100.0,52262.0
广西,450000,cd5841d44fd7625e,Sedan,2016,1,211,538,11,852,16440.0,211.0,29789.0,10335.0
江苏,320000,cd5841d44fd7625e,Sedan,2016,1,1523,3042,11,852,16440.0,1523.0,92648.0,49873.0
江西,360000,cd5841d44fd7625e,Sedan,2016,1,379,745,11,852,16440.0,379.0,34402.0,17345.0
河北,130000,cd5841d44fd7625e,Sedan,2016,1,1612,2774,11,852,16440.0,1612.0,70031.0,40918.0
河南,410000,cd5841d44fd7625e,Sedan,2016,1,1352,2905,11,852,16440.0,1352.0,87167.0,40989.0
浙江,330000,cd5841d44fd7625e,Sedan,2016,1,764,2333,11,852,16440.0,764.0,72801.0,35893.0
湖北,420000,cd5841d44fd7625e,Sedan,2016,1,493,1162,11,852,16440.0,493.0,47801.0,20370.0
湖南,430000,cd5841d44fd7625e,Sedan,2016,1,508,982,11,852,16440.0,508.0,52488.0,24912.0
福建,350000,cd5841d44fd7625e,Sedan,2016,1,492,894,11,852,16440.0,492.0,30946.0,15733.0
辽宁,210000,cd5841d44fd7625e,Sedan,2016,1,638,1110,11,852,16440.0,638.0,28977.0,15847.0
重庆,500000,cd5841d44fd7625e,Sedan,2016,1,313,575,11,852,16440.0,313.0,26342.0,10335.0
陕西,610000,cd5841d44fd7625e,Sedan,2016,1,491,1174,11,852,16440.0,491.0,33729.0,16156.0
黑龙江,230000,cd5841d44fd7625e,Sedan,2016,1,789,1107,11,852,16440.0,789.0,18243.0,9051.0
上海,310000,b25c4e2e3856af22,SUV,2016,1,1571,3964,70,1177,26682.0,1571.0,32905.0,11822.0
云南,530000,b25c4e2e3856af22,SUV,2016,1,844,1794,70,1177,26682.0,844.0,30570.0,11308.0
内蒙古,150000,b25c4e2e3856af22,SUV,2016,1,349,1381,70,1177,26682.0,349.0,20626.0,8204.0
北京,110000,b25c4e2e3856af22,SUV,2016,1,1075,4583,70,1177,26682.0,1075.0,38140.0,15517.0
四川,510000,b25c4e2e3856af22,SUV,2016,1,1631,5442,70,1177,26682.0,1631.0,60207.0,24635.0
安徽,340000,b25c4e2e3856af22,SUV,2016,1,1305,2498,70,1177,26682.0,1305.0,47612.0,18608.0
山东,370000,b25c4e2e3856af22,SUV,2016,1,1420,6456,70,1177,26682.0,1420.0,92216.0,25908.0
山西,140000,b25c4e2e3856af22,SUV,2016,1,469,2156,70,1177,26682.0,469.0,29243.0,8572.0
广东,440000,b25c4e2e3856af22,SUV,2016,1,2185,6346,70,1177,26682.0,2185.0,114100.0,48367.0
广西,450000,b25c4e2e3856af22,SUV,2016,1,412,981,70,1177,26682.0,412.0,29789.0,8721.0
江苏,320000,b25c4e2e3856af22,SUV,2016,1,2303,6359,70,1177,26682.0,2303.0,92648.0,31399.0
江西,360000,b25c4e2e3856af22,SUV,2016,1,1219,1820,70,1177,26682.0,1219.0,34402.0,12890.0
河北,130000,b25c4e2e3856af22,SUV,2016,1,1075,5345,70,1177,26682.0,1075.0,70031.0,19669.0
河南,410000,b25c4e2e3856af22,SUV,2016,1,1463,5707,70,1177,26682.0,1463.0,87167.0,27065.0
浙江,330000,b25c4e2e3856af22,SUV,2016,1,3182,6133,70,1177,26682.0,3182.0,72801.0,29313.0
湖北,420000,b25c4e2e3856af22,SUV,2016,1,1269,2969,70,1177,26682.0,1269.0,47801.0,21573.0
湖南,430000,b25c4e2e3856af22,SUV,2016,1,1418,2466,70,1177,26682.0,1418.0,52488.0,21282.0
福建,350000,b25c4e2e3856af22,SUV,2016,1,1432,2259,70,1177,26682.0,1432.0,30946.0,11885.0
辽宁,210000,b25c4e2e3856af22,SUV,2016,1,417,2001,70,1177,26682.0,417.0,28977.0,10156.0
重庆,500000,b25c4e2e3856af22,SUV,2016,1,651,1594,70,1177,26682.0,651.0,26342.0,12470.0
陕西,610000,b25c4e2e3856af22,SUV,2016,1,640,2537,70,1177,26682.0,640.0,33729.0,12300.0
黑龙江,230000,b25c4e2e3856af22,SUV,2016,1,352,1691,70,1177,26682.0,352.0,18243.0,7238.0
上海,310000,4a103c30d593fbbe,Sedan,2016,1,502,2931,324,3116,29716.0,502.0,32905.0,17383.0
云南,530000,4a103c30d593fbbe,Sedan,2016,1,704,1719,324,3116,29716.0,704.0,30570.0,10568.0
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,1,749,1909,324,3116,29716.0,749.0,20626.0,10965.0
北京,110000,4a103c30d593fbbe,Sedan,2016,1,1396,5664,324,3116,29716.0,1396.0,38140.0,18054.0
四川,510000,4a103c30d593fbbe,Sedan,2016,1,2380,6297,324,3116,29716.0,2380.0,60207.0,29400.0
安徽,340000,4a103c30d593fbbe,Sedan,2016,1,1207,2922,324,3116,29716.0,1207.0,47612.0,22886.0
山东,370000,4a103c30d593fbbe,Sedan,2016,1,2790,8324,324,3116,29716.0,2790.0,92216.0,52336.0
山西,140000,4a103c30d593fbbe,Sedan,2016,1,831,2687,324,3116,29716.0,831.0,29243.0,16876.0
广东,440000,4a103c30d593fbbe,Sedan,2016,1,1467,6940,324,3116,29716.0,1467.0,114100.0,52262.0
广西,450000,4a103c30d593fbbe,Sedan,2016,1,447,1158,324,3116,29716.0,447.0,29789.0,10335.0
江苏,320000,4a103c30d593fbbe,Sedan,2016,1,2903,7392,324,3116,29716.0,2903.0,92648.0,49873.0
江西,360000,4a103c30d593fbbe,Sedan,2016,1,698,1755,324,3116,29716.0,698.0,34402.0,17345.0
河北,130000,4a103c30d593fbbe,Sedan,2016,1,2975,9048,324,3116,29716.0,2975.0,70031.0,40918.0
河南,410000,4a103c30d593fbbe,Sedan,2016,1,2415,7320,324,3116,29716.0,2415.0,87167.0,40989.0
浙江,330000,4a103c30d593fbbe,Sedan,2016,1,2040,5682,324,3116,29716.0,2040.0,72801.0,35893.0
湖北,420000,4a103c30d593fbbe,Sedan,2016,1,1338,2940,324,3116,29716.0,1338.0,47801.0,20370.0
湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901,2153,324,3116,29716.0,901.0,52488.0,24912.0
福建,350000,4a103c30d593fbbe,Sedan,2016,1,813,2225,324,3116,29716.0,813.0,30946.0,15733.0
辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069,3049,324,3116,29716.0,1069.0,28977.0,15847.0
重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402,1176,324,3116,29716.0,402.0,26342.0,10335.0
陕西,610000,4a103c30d593fbbe,Sedan,2016,1,832,2922,324,3116,29716.0,832.0,33729.0,16156.0
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857,2940,324,3116,29716.0,857.0,18243.0,9051.0
上海,310000,7a7885e2d7c00bcf,Hatchback,2016,1,532,942,322,689,15001.0,532.0,32905.0,1094.0
云南,530000,7a7885e2d7c00bcf,Hatchback,2016,1,384,575,322,689,15001.0,384.0,30570.0,871.0
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,1,353,452,322,689,15001.0,353.0,20626.0,519.0
北京,110000,7a7885e2d7c00bcf,Hatchback,2016,1,817,1003,322,689,15001.0,817.0,38140.0,1307.0
四川,510000,7a7885e2d7c00bcf,Hatchback,2016,1,707,1596,322,689,15001.0,707.0,60207.0,1674.0
安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,1,569,942,322,689,15001.0,569.0,47612.0,1236.0
山东,370000,7a7885e2d7c00bcf,Hatchback,2016,1,1583,2041,322,689,15001.0,1583.0,92216.0,2880.0
山西,140000,7a7885e2d7c00bcf,Hatchback,2016,1,271,549,322,689,15001.0,271.0,29243.0,555.0
广东,440000,7a7885e2d7c00bcf,Hatchback,2016,1,817,2077,322,689,15001.0,817.0,114100.0,1821.0
广西,450000,7a7885e2d7c00bcf,Hatchback,2016,1,263,405,322,689,15001.0,263.0,29789.0,708.0
江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,1,1924,2430,322,689,15001.0,1924.0,92648.0,4278.0
江西,360000,7a7885e2d7c00bcf,Hatchback,2016,1,394,522,322,689,15001.0,394.0,34402.0,909.0
河北,130000,7a7885e2d7c00bcf,Hatchback,2016,1,1284,1635,322,689,15001.0,1284.0,70031.0,2425.0
河南,410000,7a7885e2d7c00bcf,Hatchback,2016,1,972,1970,322,689,15001.0,972.0,87167.0,2206.0
浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,1,1451,2002,322,689,15001.0,1451.0,72801.0,2766.0
湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,1,472,843,322,689,15001.0,472.0,47801.0,1154.0
湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,1,503,750,322,689,15001.0,503.0,52488.0,1141.0
福建,350000,7a7885e2d7c00bcf,Hatchback,2016,1,482,634,322,689,15001.0,482.0,30946.0,1359.0
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,1,401,661,322,689,15001.0,401.0,28977.0,729.0
